cause_name,sex,age,deaths,ylls,ylds,dalys
"Inguinal, femoral, and abdominal hernia",Female,30 to 34,54.3723199,2962.285684,283.2268699,3245.512554
"Inguinal, femoral, and abdominal hernia",Female,45 to 49,92.42171465,3679.46122,751.0927662,4430.553986
"Inguinal, femoral, and abdominal hernia",Female,Under 5,19.78373617,1670.149009,443.8624161,2114.011425
"Inguinal, femoral, and abdominal hernia",Female,40 to 44,64.72363246,2889.529602,550.1747024,3439.704304
"Inguinal, femoral, and abdominal hernia",Female,55 to 59,96.98257752,2951.201928,1283.579969,4234.781897
"Inguinal, femoral, and abdominal hernia",Female,70 to 74,147.6739652,2550.697,1691.167202,4241.864201
"Inguinal, femoral, and abdominal hernia",Female,5 to 9,131.7772478,10452.33399,352.7021137,10805.0361
"Inguinal, femoral, and abdominal hernia",Female,60 to 64,97.15822941,2515.515134,1556.678388,4072.193522
"Inguinal, femoral, and abdominal hernia",Female,20 to 24,32.69878566,2104.830858,298.5983848,2403.429243
"Inguinal, femoral, and abdominal hernia",Female,65 to 69,142.2881383,3057.864735,1609.570642,4667.435377
"Inguinal, femoral, and abdominal hernia",Female,80 plus,408.9864946,2963.177303,1732.458326,4695.635629
"Inguinal, femoral, and abdominal hernia",Female,10 to 14,140.2630928,10414.95098,316.3795052,10731.33048
"Inguinal, femoral, and abdominal hernia",Female,15 to 19,40.0976506,2775.86547,307.1018306,3082.9673
Inflammatory bowel disease,Female,40 to 44,230.0540094,10270.96399,21485.49926,31756.46325
Inflammatory bowel disease,Female,20 to 24,271.383742,17468.8438,11796.65924,29265.50305
Inflammatory bowel disease,Female,50 to 54,359.9528725,12632.09714,20026.80752,32658.90466
Inflammatory bowel disease,Female,5 to 9,208.1515764,16510.20819,1481.890698,17992.09889
Inflammatory bowel disease,Female,25 to 29,236.0314776,14033.04469,16168.71746,30201.76215
Inflammatory bowel disease,Female,10 to 14,186.190609,13825.01849,4005.970916,17830.98941
Inflammatory bowel disease,Female,75 to 79,474.418375,6329.644208,4999.779695,11329.4239
Inflammatory bowel disease,Female,45 to 49,321.1349662,12785.24185,21340.79755,34126.0394
Inflammatory bowel disease,Female,30 to 34,234.500309,12775.92918,19633.63857,32409.56775
Inflammatory bowel disease,Female,55 to 59,331.4185684,10085.36148,17919.37934,28004.74082
Inflammatory bowel disease,Female,15 to 19,245.7023902,17009.10546,7556.624584,24565.73005
Inflammatory bowel disease,Female,Under 5,156.9987143,13253.87909,192.4992341,13446.37832
Inflammatory bowel disease,Female,60 to 64,315.9412678,8180.050559,14267.52156,22447.57212
Inflammatory bowel disease,Female,70 to 74,445.761487,7700.113114,7664.66947,15364.78258
Inflammatory bowel disease,Female,65 to 69,513.6563738,11038.8926,10259.93827,21298.83087
Inflammatory bowel disease,Female,80 plus,860.4533348,6255.286368,3989.018618,10244.30499
Inflammatory bowel disease,Female,35 to 39,200.2281012,9920.758215,21307.15795,31227.91617
Vascular intestinal disorders,Female,25 to 29,52.95507275,3148.394533,14.55424903,3162.948782
Vascular intestinal disorders,Female,20 to 24,26.49434346,1705.430994,15.57729378,1721.008288
Vascular intestinal disorders,Female,45 to 49,180.12848,7171.389252,27.36139452,7198.750646
Vascular intestinal disorders,Female,Under 5,4.84996221,409.435281,14.81952555,424.2548065
Vascular intestinal disorders,Female,70 to 74,487.0656478,8413.544962,63.60642007,8477.151382
Vascular intestinal disorders,Female,60 to 64,282.813022,7322.315434,52.63254919,7374.947984
Vascular intestinal disorders,Female,55 to 59,229.125846,6972.485835,42.87931992,7015.365155
Vascular intestinal disorders,Female,5 to 9,17.76841893,1409.358992,17.438986,1426.797978
Vascular intestinal disorders,Female,40 to 44,112.1683516,5007.839633,22.18776844,5030.027401
Vascular intestinal disorders,Female,80 plus,1078.239229,7840.378075,73.11085717,7913.488932
Vascular intestinal disorders,Female,50 to 54,202.2328538,7097.093124,33.76981133,7130.862936
Vascular intestinal disorders,Female,75 to 79,556.854588,7429.526357,63.20386152,7492.730218
Vascular intestinal disorders,Female,15 to 19,15.16001192,1049.48207,16.28084011,1065.76291
Vascular intestinal disorders,Female,35 to 39,70.91317184,3513.544633,17.74263356,3531.287267
Vascular intestinal disorders,Female,65 to 69,452.5971882,9726.684667,56.48481713,9783.169484
Vascular intestinal disorders,Female,10 to 14,19.3465952,1436.51052,16.95405159,1453.464572
Vascular intestinal disorders,Female,30 to 34,62.81240339,3422.114114,15.17467493,3437.288789
Gallbladder and biliary diseases,Female,45 to 49,310.4450021,12359.59195,6030.493192,18390.08515
Gallbladder and biliary diseases,Female,20 to 24,77.73853046,5003.997906,1288.510796,6292.508703
Gallbladder and biliary diseases,Female,75 to 79,680.5372632,9078.770582,3003.642076,12082.41266
Gallbladder and biliary diseases,Female,50 to 54,588.333066,20646.3351,6826.560488,27472.89559
Gallbladder and biliary diseases,Female,70 to 74,594.1081031,10262.04629,3992.464103,14254.51039
Gallbladder and biliary diseases,Female,25 to 29,100.4295914,5970.926921,2494.385964,8465.312886
Gallbladder and biliary diseases,Female,15 to 19,51.81419977,3586.921796,708.6761571,4295.597953
Gallbladder and biliary diseases,Female,35 to 39,143.444484,7107.264955,4005.695334,11112.96029
Gallbladder and biliary diseases,Female,55 to 59,565.4725665,17207.29505,7274.179277,24481.47433
Gallbladder and biliary diseases,Female,65 to 69,958.3298408,20594.55792,4880.746807,25475.30473
Gallbladder and biliary diseases,Female,5 to 9,57.24268924,4540.387025,578.7163047,5119.10333
Gallbladder and biliary diseases,Female,60 to 64,634.988211,16440.20622,6475.784273,22915.99049
Gallbladder and biliary diseases,Female,40 to 44,211.5553305,9445.02792,4843.257928,14288.28585
Gallbladder and biliary diseases,Female,10 to 14,116.642478,8660.892031,657.5173165,9318.409347
Gallbladder and biliary diseases,Female,80 plus,1588.800413,11533.90588,2954.764315,14488.67019
Gallbladder and biliary diseases,Female,Under 5,21.85450219,1844.963705,426.4029895,2271.366694
Gallbladder and biliary diseases,Female,30 to 34,114.8967565,6259.747932,3357.986525,9617.734457
Pancreatitis,Female,20 to 24,326.9915051,21048.45419,1499.483496,22547.93769
Pancreatitis,Female,50 to 54,1397.948731,49055.48571,3710.240129,52765.72584
Pancreatitis,Female,45 to 49,937.3904463,37319.50272,4006.542239,41326.04495
Pancreatitis,Female,5 to 9,89.44158224,7094.345233,587.6084992,7681.953733
Pancreatitis,Female,60 to 64,1169.674195,30282.70057,2392.004074,32674.70464
Pancreatitis,Female,15 to 19,265.726329,18395.47284,879.3620819,19274.83492
Pancreatitis,Female,55 to 59,1260.191391,38345.90449,2998.68804,41344.59253
Pancreatitis,Female,80 plus,2274.106142,16469.6769,931.6170382,17401.29394
Pancreatitis,Female,25 to 29,342.2428424,20347.56485,2818.038756,23165.60361
Pancreatitis,Female,10 to 14,180.9829426,13438.16691,747.1777718,14185.34468
Pancreatitis,Female,65 to 69,1659.810894,35667.33337,1881.14996,37548.48333
Pancreatitis,Female,40 to 44,637.7224321,28470.78015,3844.103999,32314.88415
Pancreatitis,Female,70 to 74,1352.956601,23366.65967,1528.097627,24894.7573
Pancreatitis,Female,30 to 34,401.0495473,21849.78193,3493.513007,25343.29494
Pancreatitis,Female,35 to 39,429.0121865,21255.87174,3721.767202,24977.63894
Pancreatitis,Female,Under 5,18.93402774,1598.416365,362.6030715,1961.019437
Pancreatitis,Female,75 to 79,1309.449077,17464.47361,1077.473119,18541.94673
Other digestive diseases,Female,25 to 29,105.903774,6296.34604,2140.493477,8436.839516
Other digestive diseases,Female,20 to 24,123.5784317,7954.762252,1521.211345,9475.973596
Other digestive diseases,Female,50 to 54,561.4579479,19702.75315,3475.633248,23178.3864
Other digestive diseases,Female,55 to 59,444.0674835,13512.75844,3429.214096,16941.97253
Other digestive diseases,Female,80 plus,1316.50914,9553.322414,2567.836643,12121.15906
Other digestive diseases,Female,5 to 9,154.9675957,12291.75062,1990.933519,14282.68413
Other digestive diseases,Female,35 to 39,182.0911875,9021.880467,2752.951718,11774.83218
Other digestive diseases,Female,15 to 19,137.2934205,9504.485759,1494.865442,10999.3512
Other digestive diseases,Female,65 to 69,619.4529107,13311.80647,3551.234189,16863.04066
Other digestive diseases,Female,45 to 49,378.2461751,15058.73972,3591.570429,18650.31015
Other digestive diseases,Female,30 to 34,116.9733945,6372.88629,2548.777321,8921.663611
Other digestive diseases,Female,70 to 74,420.4986824,7263.045051,3638.54321,10901.58826
Other digestive diseases,Female,Under 5,69.16414972,5838.8585,284.5676908,6123.426191
Other digestive diseases,Female,60 to 64,499.128998,12922.64014,3726.636255,16649.2764
Other digestive diseases,Female,75 to 79,509.7996989,6800.564412,3078.487583,9879.051995
Other digestive diseases,Female,40 to 44,294.9231423,13166.52264,3141.71835,16308.24099
Other digestive diseases,Female,10 to 14,177.5244618,13181.33726,2460.679169,15642.01643
Alzheimer disease and other dementias,Female,60 to 64,1447.58411,37478.4052,23997.34657,61475.75177
Alzheimer disease and other dementias,Female,75 to 79,7810.911896,104175.9662,56764.245,160940.2112
Alzheimer disease and other dementias,Female,55 to 59,657.9022626,20019.28377,13221.84652,33241.1303
Alzheimer disease and other dementias,Female,80 plus,37242.0453,269653.0102,149963.0997,419616.1099
Alzheimer disease and other dementias,Female,65 to 69,2401.585342,51607.4611,33989.9675,85597.4286
Alzheimer disease and other dementias,Female,40 to 44,2.711729374,121.05321,270.8417042,391.8949143
Alzheimer disease and other dementias,Female,70 to 74,4673.346005,80715.95288,51129.78267,131845.7355
Alzheimer disease and other dementias,Female,50 to 54,176.898487,6207.179409,4862.611169,11069.79058
Alzheimer disease and other dementias,Female,45 to 49,35.8981077,1429.137245,1562.9286,2992.065845
Parkinson disease,Female,80 plus,461.9308051,3344.852613,2690.951153,6035.803767
Parkinson disease,Female,20 to 24,6.364139296,409.6710757,4.934267625,414.6053433
Parkinson disease,Female,30 to 34,5.227717216,284.8138887,94.18140975,378.9952985
Parkinson disease,Female,65 to 69,4.923082594,105.7864462,3627.354787,3733.141233
Parkinson disease,Female,75 to 79,553.0085032,7375.955156,3374.177257,10750.13241
Parkinson disease,Female,55 to 59,3.883477263,118.1696747,2358.626949,2476.796624
Parkinson disease,Female,60 to 64,2.79432757,72.3456744,3122.325924,3194.671598
Parkinson disease,Female,70 to 74,130.5260965,2254.419324,3883.975986,6138.39531
Parkinson disease,Female,40 to 44,4.110401479,183.4880311,448.2073366,631.6953677
Parkinson disease,Female,25 to 29,6.151946549,365.7463424,32.21501143,397.9613538
Parkinson disease,Female,35 to 39,4.828932886,239.2438954,228.0547771,467.2986726
Parkinson disease,Female,45 to 49,3.874141479,154.2328354,786.1071996,940.340035
Parkinson disease,Female,50 to 54,3.663857056,128.5583792,1353.760454,1482.318833
Epilepsy,Female,60 to 64,203.1739197,5259.529247,20202.15864,25461.68789
Epilepsy,Female,35 to 39,206.8030764,10245.03378,47826.63014,58071.66392
Epilepsy,Female,55 to 59,89.11874833,2710.96607,26170.25876,28881.22483
Epilepsy,Female,65 to 69,148.0121547,3179.427102,14212.05741,17391.48451
Epilepsy,Female,70 to 74,186.8527907,3225.091597,10674.66351,13899.75511
Epilepsy,Female,15 to 19,379.6288957,26282.54936,69101.00393,95383.55329
Epilepsy,Female,25 to 29,370.7076287,22039.03276,66092.68099,88131.71374
Epilepsy,Female,75 to 79,146.4097048,1950.465723,7192.640591,9143.106314
Epilepsy,Female,50 to 54,163.397548,5732.125371,30581.66288,36313.78825
Epilepsy,Female,20 to 24,305.4934694,19665.72884,70351.7625,90017.49134
Epilepsy,Female,5 to 9,202.0151948,16023.48145,62213.66525,78237.1467
Epilepsy,Female,30 to 34,328.5698679,17900.98009,56906.03381,74807.0139
Epilepsy,Female,40 to 44,170.1631614,7595.085718,40575.59237,48170.67809
Epilepsy,Female,10 to 14,306.2414806,22735.4895,67034.74945,89770.23895
Epilepsy,Female,80 plus,875.7531741,6345.468553,4960.723483,11306.19204
Epilepsy,Female,45 to 49,154.8318417,6163.511869,35278.39566,41441.90753
Epilepsy,Female,Under 5,1036.033314,88425.35425,56813.93769,145239.2919
Multiple sclerosis,Female,20 to 24,66.17550198,4259.838112,3953.358865,8213.196977
Multiple sclerosis,Female,30 to 34,47.57020936,2591.696482,8494.926856,11086.62334
Multiple sclerosis,Female,55 to 59,112.9269878,3436.263861,5366.066458,8802.330319
Multiple sclerosis,Female,65 to 69,111.3114311,2391.958005,1634.323774,4026.28178
Multiple sclerosis,Female,50 to 54,116.0711734,4072.840539,7337.559139,11410.39968
Multiple sclerosis,Female,80 plus,67.18514212,486.3143209,229.9332759,716.2475969
Multiple sclerosis,Female,75 to 79,101.8909476,1358.894712,403.7331597,1762.627872
Multiple sclerosis,Female,35 to 39,39.18338802,1941.324347,9614.604584,11555.92893
Multiple sclerosis,Female,70 to 74,170.4666203,2944.154915,812.1548672,3756.309782
Multiple sclerosis,Female,60 to 64,105.5252804,2732.084929,3191.052238,5923.137167
Multiple sclerosis,Female,25 to 29,31.82054884,1891.80708,6439.123647,8330.930727
Multiple sclerosis,Female,40 to 44,53.37407994,2382.698336,9470.605106,11853.30344
Multiple sclerosis,Female,45 to 49,98.7981026,3933.260771,8874.737942,12807.99871
Other neurological disorders,Female,5 to 9,78.52100749,6228.14491,22.4648825,6250.609792
Other neurological disorders,Female,50 to 54,266.0163259,9334.223443,3294.877944,12629.10139
Other neurological disorders,Female,70 to 74,331.9039584,5732.487333,13506.70641,19239.19374
Other neurological disorders,Female,60 to 64,452.8285288,11723.87288,7331.381039,19055.25392
Other neurological disorders,Female,55 to 59,341.4926639,10391.26426,5073.828206,15465.09247
Other neurological disorders,Female,40 to 44,155.9264161,6960.641004,2476.89918,9437.540184
Other neurological disorders,Female,20 to 24,86.71452118,5581.963441,982.030332,6563.993773
Other neurological disorders,Female,Under 5,454.7961272,38895.73951,20.93203924,38916.67155
Other neurological disorders,Female,65 to 69,379.4189625,8153.278753,9499.658497,17652.93725
Other neurological disorders,Female,35 to 39,123.6117057,6124.196261,2394.518027,8518.714288
Other neurological disorders,Female,15 to 19,92.70647875,6418.098386,451.3143183,6869.412704
Other neurological disorders,Female,80 plus,340.1370934,2462.800372,36870.62901,39333.42938
Other neurological disorders,Female,30 to 34,100.358893,5467.703281,2094.643947,7562.347228
Other neurological disorders,Female,75 to 79,284.692916,3796.99385,14630.25048,18427.24433
Other neurological disorders,Female,45 to 49,222.054986,8840.213368,2729.998898,11570.21227
Other neurological disorders,Female,10 to 14,84.12847021,6246.186986,118.7797341,6364.96672
Other neurological disorders,Female,25 to 29,94.92181306,5643.299901,1582.768485,7226.068386
Schizophrenia,Female,35 to 39,24.76534907,1227.046215,106729.7289,107956.7751
Schizophrenia,Female,80 plus,49.52486549,358.5700554,1005.179286,1363.749341
Schizophrenia,Female,75 to 79,38.53778791,514.0403535,4242.749723,4756.790076
Schizophrenia,Female,60 to 64,53.67576496,1389.707906,35878.37341,37268.08132
Schizophrenia,Female,45 to 49,33.54748035,1335.595372,88642.01815,89977.61352
Schizophrenia,Female,25 to 29,16.83912188,1001.157168,83254.46402,84255.62118
Schizophrenia,Female,40 to 44,27.5723806,1230.950382,99885.90585,101116.8562
Schizophrenia,Female,50 to 54,33.87257362,1188.641601,73034.2492,74222.8908
Schizophrenia,Female,70 to 74,49.19806817,849.7892421,9913.885357,10763.6746
Schizophrenia,Female,65 to 69,36.72419553,789.2336389,19364.34971,20153.58335
Schizophrenia,Female,30 to 34,17.68700531,963.6146245,101985.8396,102949.4542
Schizophrenia,Female,55 to 59,49.96486203,1520.429455,55245.55001,56765.97946
Alcohol use disorders,Female,40 to 44,38.13758158,1702.628376,24705.1579,26407.78628
Alcohol use disorders,Female,70 to 74,35.75708309,617.76051,1742.759304,2360.519814
Alcohol use disorders,Female,35 to 39,43.99123073,2179.643224,28888.17248,31067.81571
Alcohol use disorders,Female,45 to 49,36.33980042,1446.749987,20872.7511,22319.50108
Alcohol use disorders,Female,55 to 59,91.26978595,2777.563317,12501.22471,15278.78802
Alcohol use disorders,Female,80 plus,68.52995693,499.5647992,1019.013358,1518.578158
Alcohol use disorders,Female,75 to 79,51.44369132,686.560174,1061.521927,1748.082101
Alcohol use disorders,Female,65 to 69,125.171863,2690.315181,3767.043405,6457.358586
Alcohol use disorders,Female,30 to 34,37.39147832,2037.143921,33569.0354,35606.17932
Alcohol use disorders,Female,15 to 19,57.29848689,3966.548649,22016.11528,25982.66392
Alcohol use disorders,Female,60 to 64,104.1784115,2697.386519,7882.841762,10580.22828
Alcohol use disorders,Female,25 to 29,46.07330015,2739.251816,40666.32093,43405.57275
Alcohol use disorders,Female,50 to 54,61.88602597,2171.79759,16848.31623,19020.11382
Alcohol use disorders,Female,20 to 24,49.04824841,3157.216175,43546.2882,46703.50438
Drug use disorders,Female,50 to 54,116.8542748,4100.129397,20151.89204,24252.02144
Drug use disorders,Female,25 to 29,20.3436515,1209.464397,91898.59463,93108.05902
Drug use disorders,Female,55 to 59,108.126631,3290.058975,11797.00553,15087.06451
Drug use disorders,Female,65 to 69,49.93959942,1073.082893,2321.452275,3394.535168
Drug use disorders,Female,35 to 39,28.26829496,1400.4961,53060.80411,54461.30021
Drug use disorders,Female,80 plus,43.28771181,312.6660148,157.2554354,469.9214502
Drug use disorders,Female,40 to 44,33.78426341,1508.104589,42288.09989,43796.20448
Drug use disorders,Female,15 to 19,16.71987076,1157.538617,58993.12046,60150.65908
Drug use disorders,Female,75 to 79,31.40664905,418.7835875,499.6389609,918.4225484
Drug use disorders,Female,70 to 74,37.16665481,641.8570653,1102.590951,1744.448016
Drug use disorders,Female,45 to 49,61.73871789,2457.846683,31240.66436,33698.51104
Drug use disorders,Female,60 to 64,110.1014303,2850.493413,5477.457645,8327.951058
Drug use disorders,Female,30 to 34,19.98743686,1088.945592,67834.33969,68923.28528
Drug use disorders,Female,20 to 24,21.7473408,1399.921329,99293.27123,100693.1926
Eating disorders,Female,10 to 14,2.967664717,220.2887869,20290.07515,20510.36393
Eating disorders,Female,40 to 44,5.661819025,252.6595822,6909.793123,7162.452705
Eating disorders,Female,35 to 39,6.924249889,342.9847089,17959.2911,18302.27581
Eating disorders,Female,45 to 49,5.189140745,206.5587905,2254.28975,2460.848541
Eating disorders,Female,30 to 34,9.234932986,503.1330249,32778.60277,33281.73579
Eating disorders,Female,20 to 24,12.14983243,782.1664758,66438.44553,67220.612
Eating disorders,Female,5 to 9,3.862942373,306.4016325,1376.977068,1683.3787
Eating disorders,Female,25 to 29,12.56881513,747.1796598,52275.34866,53022.52832
Eating disorders,Female,15 to 19,8.755187173,606.2158778,56584.80646,57191.02234
Diabetes mellitus,Female,5 to 9,59.83484532,4745.992177,16777.28661,21523.27879
Diabetes mellitus,Female,Under 5,642.2205824,55359.94159,5450.25642,60810.19801
Diabetes mellitus,Female,25 to 29,1036.665242,61632.52055,75438.74803,137071.2686
Diabetes mellitus,Female,70 to 74,18474.14116,318991.8738,91479.38632,410471.2602
Diabetes mellitus,Female,80 plus,21634.46374,155657.3223,23549.5655,179206.8878
Diabetes mellitus,Female,50 to 54,5533.090167,194128.5738,227305.5867,421434.1606
Diabetes mellitus,Female,15 to 19,313.1564456,21679.9453,42433.53935,64113.48464
Diabetes mellitus,Female,65 to 69,15779.96088,339047.3209,128499.8708,467547.1917
Diabetes mellitus,Female,35 to 39,1545.487476,76569.37559,118021.6866,194591.0622
Diabetes mellitus,Female,45 to 49,3902.289058,155349.5759,203800.6389,359150.2147
Diabetes mellitus,Female,55 to 59,9209.903267,280219.054,221489.3832,501708.4372
Diabetes mellitus,Female,20 to 24,859.2718882,55312.57189,58862.43585,114175.0077
Diabetes mellitus,Female,30 to 34,1205.453287,65674.90633,91403.4575,157078.3638
Diabetes mellitus,Female,60 to 64,12978.138,335986.6442,181844.2505,517830.8948
Diabetes mellitus,Female,75 to 79,16333.59622,217715.9665,50200.11839,267916.0849
Diabetes mellitus,Female,10 to 14,179.7614882,13345.85965,28934.12316,42279.98282
Diabetes mellitus,Female,40 to 44,1874.492991,83675.31112,156311.4091,239986.7203
Acute glomerulonephritis,Female,40 to 44,115.1369855,5140.151347,6.424747333,5146.576094
Acute glomerulonephritis,Female,70 to 74,141.8653954,2450.604508,5.569227093,2456.173735
Acute glomerulonephritis,Female,50 to 54,93.46442671,3279.860041,7.988190892,3287.848232
Acute glomerulonephritis,Female,80 plus,211.0741435,1532.648074,3.769032225,1536.417106
Acute glomerulonephritis,Female,65 to 69,169.5609167,3643.979532,6.414127103,3650.39366
Acute glomerulonephritis,Female,30 to 34,94.63564318,5155.892033,7.74726186,5163.639295
Acute glomerulonephritis,Female,Under 5,414.0817516,35423.39244,63.43770032,35486.83014
Acute glomerulonephritis,Female,25 to 29,98.96779231,5883.975683,8.967867561,5892.94355
Acute glomerulonephritis,Female,5 to 9,125.5732964,9960.247729,36.78126143,9997.028991
Acute glomerulonephritis,Female,10 to 14,124.3952888,9236.153375,28.07097434,9264.224349
Acute glomerulonephritis,Female,55 to 59,128.5363265,3911.480328,8.089655197,3919.569984
Acute glomerulonephritis,Female,45 to 49,127.7694471,5086.755946,7.477159362,5094.233106
Acute glomerulonephritis,Female,20 to 24,118.1377629,7604.582671,10.00097703,7614.583648
Acute glomerulonephritis,Female,75 to 79,126.0611818,1681.771653,4.143981985,1685.915635
Acute glomerulonephritis,Female,15 to 19,102.616326,7103.922848,13.28356051,7117.206409
Acute glomerulonephritis,Female,35 to 39,104.7344602,5189.209391,6.553770729,5195.763162
Acute glomerulonephritis,Female,60 to 64,162.0926995,4196.781475,7.495055363,4204.27653
Chronic kidney disease,Female,40 to 44,1188.089224,53028.3603,81739.82009,134768.1804
Chronic kidney disease,Female,70 to 74,5953.675403,102811.1416,38442.12719,141253.2688
Chronic kidney disease,Female,20 to 24,698.292874,44951.80253,48966.27857,93918.0811
Chronic kidney disease,Female,80 plus,13478.27637,97235.85602,30700.79223,127936.6483
Chronic kidney disease,Female,50 to 54,3080.98635,108091.4084,77575.8306,185667.239
Chronic kidney disease,Female,65 to 69,6224.599119,133740.4856,49176.10188,182916.5875
Chronic kidney disease,Female,Under 5,125.3368419,10678.87605,31279.80023,41958.67628
Chronic kidney disease,Female,45 to 49,2099.051,83560.30314,80980.14793,164540.4511
Chronic kidney disease,Female,15 to 19,215.000975,14885.42025,37956.48189,52841.90213
Chronic kidney disease,Female,35 to 39,1159.247038,57427.89192,80678.11708,138106.009
Chronic kidney disease,Female,30 to 34,719.9858919,39225.91319,76270.97589,115496.8891
Chronic kidney disease,Female,5 to 9,61.61926977,4887.529511,32999.73476,37887.26428
Chronic kidney disease,Female,25 to 29,857.5790081,50982.61789,66617.90831,117600.5262
Chronic kidney disease,Female,55 to 59,4180.756267,127198.8304,74377.31165,201576.142
Chronic kidney disease,Female,10 to 14,59.50090265,4417.187641,35688.43745,40105.6251
Chronic kidney disease,Female,60 to 64,5661.693494,146572.6333,63628.66961,210201.3029
Chronic kidney disease,Female,75 to 79,6113.421802,81509.57933,25805.63395,107315.2133
Urinary diseases and male infertility,Female,5 to 9,109.3565585,8673.965283,388.4350407,9062.400324
Urinary diseases and male infertility,Female,70 to 74,970.3347631,16756.70321,1882.279242,18638.98245
Urinary diseases and male infertility,Female,60 to 64,1762.513712,45632.09225,2631.407719,48263.49997
Urinary diseases and male infertility,Female,45 to 49,327.502298,13037.55458,3341.147681,16378.70226
Urinary diseases and male infertility,Female,15 to 19,114.7456082,7944.121578,1212.200897,9156.322475
Urinary diseases and male infertility,Female,30 to 34,216.5171398,11796.1791,2733.958195,14530.13729
Urinary diseases and male infertility,Female,10 to 14,58.19704713,4320.752251,753.0605607,5073.812811
Urinary diseases and male infertility,Female,20 to 24,320.7145477,20644.77626,1744.418181,22389.19444
Urinary diseases and male infertility,Female,25 to 29,323.3154112,19221.97008,2327.343361,21549.31344
Urinary diseases and male infertility,Female,40 to 44,316.757075,14139.74668,3173.902449,17313.64912
Urinary diseases and male infertility,Female,65 to 69,1487.411784,31961.67414,2189.705124,34151.37927
Urinary diseases and male infertility,Female,80 plus,2798.501236,20211.44189,1479.027097,21690.46899
Urinary diseases and male infertility,Female,75 to 79,1910.028217,25475.95771,1416.854575,26892.81228
Urinary diseases and male infertility,Female,Under 5,318.3875915,27206.95095,609.2867479,27816.2377
Urinary diseases and male infertility,Female,50 to 54,425.7037417,14935.12095,3273.607893,18208.72885
Urinary diseases and male infertility,Female,35 to 39,772.0403598,38251.6533,2984.590081,41236.24338
Urinary diseases and male infertility,Female,55 to 59,712.1858096,21668.90656,2987.085437,24655.992
Gynecological diseases,Female,30 to 34,11.11572252,605.6012648,256021.9866,256627.5878
Gynecological diseases,Female,60 to 64,5.724295592,148.1977888,7700.195749,7848.393538
Gynecological diseases,Female,70 to 74,208.6555197,3604.089498,1974.173547,5578.263045
Gynecological diseases,Female,65 to 69,7.428627095,159.615933,3770.71509,3930.331024
Gynecological diseases,Female,80 plus,17.99770386,129.9822231,384.8236605,514.8058836
Gynecological diseases,Female,20 to 24,13.7090015,882.4698625,215842.3725,216724.8424
Gynecological diseases,Female,50 to 54,13.00540485,456.3265791,72914.60725,73370.93383
Gynecological diseases,Female,45 to 49,150.8619774,6006.008003,214555.4937,220561.5017
Gynecological diseases,Female,15 to 19,8.664425241,599.8426278,100036.1642,100636.0068
Gynecological diseases,Female,25 to 29,112.1742419,6669.103316,244622.2893,251291.3926
Gynecological diseases,Female,55 to 59,13.19317793,401.4434102,26200.23481,26601.67822
Gynecological diseases,Female,40 to 44,9.535022904,425.6346504,259098.7305,259524.3651
Gynecological diseases,Female,75 to 79,301.9316064,4027.862293,933.5966361,4961.45893
Gynecological diseases,Female,35 to 39,8.184621545,405.4880084,250216.3262,250621.8142
Hemoglobinopathies and hemolytic anemias,Female,70 to 74,523.991145,9051.147931,11956.12637,21007.2743
Hemoglobinopathies and hemolytic anemias,Female,25 to 29,284.905708,16938.57155,58355.12995,75293.7015
Hemoglobinopathies and hemolytic anemias,Female,Under 5,1817.709015,154643.1521,91821.73469,246464.8867
Hemoglobinopathies and hemolytic anemias,Female,75 to 79,357.9380358,4774.941393,7532.625194,12307.56659
Hemoglobinopathies and hemolytic anemias,Female,55 to 59,214.6790993,6532.745436,20483.89721,27016.64264
Hemoglobinopathies and hemolytic anemias,Female,35 to 39,188.441484,9336.487033,50050.30696,59386.79399
Hemoglobinopathies and hemolytic anemias,Female,80 plus,324.9045695,2357.762459,8039.734248,10397.49671
Hemoglobinopathies and hemolytic anemias,Female,45 to 49,440.0374447,17518.693,37434.2904,54952.9834
Hemoglobinopathies and hemolytic anemias,Female,20 to 24,328.8034666,21165.28055,59935.26638,81100.54693
Hemoglobinopathies and hemolytic anemias,Female,5 to 9,379.5650117,30106.41319,130490.1273,160596.5405
Hemoglobinopathies and hemolytic anemias,Female,10 to 14,261.3327608,19403.33922,114166.1378,133569.477
Hemoglobinopathies and hemolytic anemias,Female,40 to 44,181.1705814,8088.018955,44480.10821,52568.12716
Hemoglobinopathies and hemolytic anemias,Female,60 to 64,244.6506813,6334.243298,28004.44673,34338.69003
Hemoglobinopathies and hemolytic anemias,Female,15 to 19,645.2451866,44669.25595,67196.35645,111865.6124
Hemoglobinopathies and hemolytic anemias,Female,50 to 54,163.8067876,5748.175945,25474.67726,31222.8532
Hemoglobinopathies and hemolytic anemias,Female,65 to 69,263.8643651,5670.468022,16548.809,22219.27702
Hemoglobinopathies and hemolytic anemias,Female,30 to 34,224.7884247,12246.81113,56183.27532,68430.08645
"Endocrine, metabolic, blood, and immune disorders",Female,35 to 39,195.6824443,9694.574729,13489.79504,23184.36977
"Endocrine, metabolic, blood, and immune disorders",Female,45 to 49,715.5294822,28486.29879,12248.60347,40734.90226
"Endocrine, metabolic, blood, and immune disorders",Female,20 to 24,280.2877439,18042.59466,15490.31394,33532.9086
